id,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
26326464,Entire home/apt,2,1,1,1,$79.00 ,2,1125,2,2,1125,1125,2,1125,,t,25,55,85,360,2020-10-25,122,26,5,2018-07-17,2020-10-20,98,10,10,10,10,10,9,STR-OPLI-19-002737,f,1,1,0,0,4.4
26360565,Private room,1,3,1,1,$21.00 ,30,195,30,30,1125,1125,30,1125,,t,2,29,59,59,2020-10-25,5,2,0,2019-01-16,2020-07-31,84,8,6,8,9,10,8,,f,10,3,7,0,0.23
26362891,Entire home/apt,6,2,2,4,$413.00 ,3,1125,3,3,1125,1125,3,1125,,t,16,37,62,71,2020-10-25,43,14,2,2018-08-19,2020-10-12,99,10,10,10,10,10,10,STR-OPLI-19-000273,t,1,1,0,0,1.61
26364712,Private room,2,1,1,1,$45.00 ,30,32,30,30,1125,1125,30,1125,,t,23,53,83,83,2020-10-25,98,2,0,2018-07-09,2019-12-23,96,10,10,10,10,9,9,,f,1,0,1,0,3.5
26366336,Entire home/apt,5,1,2,2,$215.00 ,30,31,30,30,1125,1125,30,1125,,t,30,60,90,179,2020-10-25,70,0,0,2018-07-05,2019-03-31,96,10,10,10,10,10,9,,t,1,1,0,0,2.49
26425189,Entire home/apt,2,1.5,1,1,$135.00 ,1,1125,1,2,1125,1125,1.3,1125,,t,18,37,67,156,2020-10-25,66,21,0,2018-08-05,2020-09-20,98,10,10,10,10,10,10,STR-OPLI-19-000445,f,1,1,0,0,2.44
26425599,Entire home/apt,12,2,3,7,$116.00 ,2,1125,2,2,1125,1125,2,1125,,t,7,29,52,61,2020-10-25,106,31,2,2018-07-09,2020-10-17,98,10,10,10,10,10,10,str-opli-19-001653,t,1,1,0,0,3.79
26448115,Entire home/apt,8,1.5,3,3,$311.00 ,1,90,1,2,90,90,1,90,,t,19,26,26,26,2020-10-25,100,9,2,2018-07-08,2020-10-21,96,10,9,10,10,10,9,STR-OPLI-19-003427,f,2,2,0,0,3.57
26448460,Entire home/apt,4,1,1,2,$106.00 ,1,90,1,2,90,90,1,90,,t,18,48,78,78,2020-10-25,94,13,0,2018-07-01,2020-09-19,94,10,10,10,10,10,9,STR-OPLI-19-003427,f,2,2,0,0,3.33
26453784,Entire home/apt,3,1,1,1,$102.00 ,1,1125,1,2,1125,1125,1,1125,,t,19,46,76,351,2020-10-25,160,60,6,2018-07-03,2020-10-11,93,9,9,10,10,10,9,STR-OPLI-19-003407,t,2,2,0,0,5.67
26458254,Private room,1,1,1,1,$30.00 ,30,215,30,30,1125,1125,30,1125,,t,19,49,79,354,2020-10-25,7,4,0,2018-11-01,2020-08-07,97,10,9,10,10,10,10,,t,10,3,7,0,0.29
26466765,Entire home/apt,6,2.5,3,3,$325.00 ,7,160,7,7,1125,1125,7,1125,,t,0,0,0,198,2020-10-25,26,7,0,2018-07-12,2020-09-05,98,10,10,10,10,10,10,STR-OPLI-19-001593,t,6,6,0,0,0.93
26471553,Entire home/apt,2,1,1,1,$110.00 ,2,14,2,2,14,14,2,14,,t,17,47,77,167,2020-10-25,51,15,3,2018-07-06,2020-10-11,96,10,10,10,10,10,10,STR-OPLI-19-002872,f,3,3,0,0,1.81
26472719,Entire home/apt,8,1,3,4,$190.00 ,2,1000,1,2,1125,1125,1.9,1125,,t,18,40,70,160,2020-10-25,130,27,0,2018-07-02,2020-09-01,95,10,10,10,10,10,9,STR-OPLI-19-001638,f,1,1,0,0,4.6
26518559,Entire home/apt,4,1,2,2,$105.00 ,2,1125,2,2,1125,1125,2,1125,,t,24,24,24,290,2020-10-25,45,4,0,2018-07-27,2020-07-05,97,10,10,10,10,10,9,19-000711,t,2,2,0,0,1.64
26520915,Entire home/apt,4,1,2,2,$101.00 ,1,28,1,2,28,28,1,28,,t,3,27,49,222,2020-10-25,116,21,1,2018-08-03,2020-09-30,95,10,10,10,10,10,10,STR-OPLI-19-002850,t,1,1,0,0,4.27
26526206,Entire home/apt,4,1,,3,$73.00 ,1,1125,1,5,1125,1125,1.6,1125,,t,28,55,85,122,2020-10-25,169,49,6,2018-07-08,2020-10-21,95,10,10,10,10,10,10,19-000940,f,13,13,0,0,6.03
26539350,Entire home/apt,5,2.5,2,2,$295.00 ,3,30,3,3,1125,1125,3,1125,,t,1,2,23,203,2020-10-25,9,3,0,2018-09-10,2020-08-06,100,10,10,10,10,10,10,STR-OPLI-19-001381,t,1,1,0,0,0.35
26562018,Entire home/apt,2,1,2,2,$120.00 ,30,1125,30,30,1125,1125,30,1125,,t,10,20,42,263,2020-10-25,7,3,0,2018-08-05,2020-09-13,94,10,9,10,10,10,9,12345,f,1,1,0,0,0.26
26566116,Entire home/apt,4,1,2,2,$115.00 ,30,1125,30,30,1125,1125,30,1125,,t,15,45,75,350,2020-10-25,20,4,1,2018-07-04,2020-09-30,98,9,10,10,10,10,10,STR-OPLI-19-003728,t,1,1,0,0,0.71
26594120,Entire home/apt,6,1,2,3,$145.00 ,1,1125,1,2,1125,1125,1,1125,,t,7,28,50,50,2020-10-25,123,29,0,2018-07-22,2020-08-01,94,9,9,10,9,10,9,STR-OPLI-19-000481,f,2,2,0,0,4.46
26599527,Entire home/apt,2,1,,0,$79.00 ,3,90,3,3,1125,1125,3,1125,,t,24,54,84,84,2020-10-25,58,19,0,2018-07-18,2020-09-09,98,10,10,10,10,10,10,19-001083,t,2,2,0,0,2.09
26607432,Private room,4,1,1,1,$100.00 ,30,1125,30,30,1125,1125,30,1125,,t,30,60,90,90,2020-10-25,17,0,0,2018-07-11,2019-05-02,93,10,9,10,10,9,10,,t,1,0,1,0,0.61
26641517,Entire home/apt,5,1,2,2,$121.00 ,2,17,2,2,1125,1125,2,1125,,t,30,60,90,136,2020-10-25,39,18,1,2018-09-23,2020-10-08,96,10,10,10,10,10,9,STR-OPLI-19-003366,t,4,4,0,0,1.53
26666426,Entire home/apt,4,1,2,2,$236.00 ,30,44,30,30,44,44,30,44,,t,27,57,87,177,2020-10-25,7,0,0,2018-07-18,2019-07-22,97,10,10,10,10,10,9,,f,1,1,0,0,0.25
26667492,Entire home/apt,4,1,1,1,$90.00 ,3,31,3,3,1125,1125,3,1125,,t,13,28,58,147,2020-10-25,100,36,2,2018-07-27,2020-10-12,93,9,10,9,9,10,9,STR-OPLI-19-001939,f,9,9,0,0,3.65
26670285,Private room,1,1,1,0,$35.00 ,30,39,30,30,39,39,30,39,,t,16,46,76,76,2020-10-25,2,0,0,2018-07-22,2018-07-27,60,6,10,10,6,10,7,,f,3,0,3,0,0.07
26715702,Entire home/apt,7,2,2,2,$129.00 ,2,14,2,2,14,14,2,14,,t,0,0,0,0,2020-10-25,15,4,0,2018-07-22,2020-08-04,100,10,10,10,10,10,10,STR-OPLI-19-002790,t,1,1,0,0,0.54
26718147,Private room,2,1,1,1,$31.00 ,1,1125,1,1,1125,1125,1,1125,,t,1,19,45,45,2020-10-25,85,12,2,2018-07-09,2020-10-16,94,10,9,10,10,10,9,STR-OPLI-19-003295,t,3,1,2,0,3.04
26721802,Entire home/apt,2,1,1,1,$100.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,0,0,0,2020-10-25,6,3,0,2018-09-14,2020-05-13,97,10,9,10,10,10,10,,f,1,1,0,0,0.23
26737843,Entire home/apt,4,1,1,2,$95.00 ,3,1125,2,14,1125,1125,11.7,1125,,t,1,20,43,318,2020-10-25,89,30,1,2018-07-25,2020-09-26,98,10,10,10,10,10,10,STR-OPLI-19-000485,f,3,3,0,0,3.24
26747050,Entire home/apt,3,1,1,1,$83.00 ,3,33,3,3,1125,1125,3,1125,,t,0,19,48,48,2020-10-25,64,10,1,2018-07-25,2020-10-03,98,10,10,10,10,10,10,STR-OPLI-20-000001,f,1,1,0,0,2.33
26756649,Entire home/apt,6,3.5,3,3,$775.00 ,2,180,2,2,180,180,2,180,,t,12,42,72,346,2020-10-25,14,3,0,2018-09-03,2020-08-27,100,10,10,10,10,10,10,STR-OPLI-19-001979,f,3,3,0,0,0.54
26783136,Private room,2,1,1,1,$145.00 ,30,30,30,30,1125,1125,30,1125,,t,30,60,90,90,2020-10-25,71,7,0,2018-07-16,2020-08-23,99,10,10,10,10,10,10,Exempt,t,1,0,1,0,2.56
26783185,Entire home/apt,12,3,4,7,$315.00 ,2,1125,2,2,1125,1125,2,1125,,t,28,58,88,363,2020-10-25,19,2,0,2018-08-05,2020-07-25,95,9,10,10,9,10,9,STR-OPLI-19-003336,t,30,30,0,0,0.7
26786706,Entire home/apt,7,2,3,6,$200.00 ,3,1125,3,3,1125,1125,3,1125,,t,0,0,0,155,2020-10-25,10,0,0,2018-08-06,2019-10-12,94,9,10,10,10,10,9,STR-OPLI-19-002631,f,1,1,0,0,0.37
26787970,Entire home/apt,5,2,3,3,$300.00 ,30,1125,30,30,1125,1125,30,1125,,t,27,57,87,177,2020-10-25,2,0,0,2018-08-07,2018-08-12,100,10,10,10,10,10,9,,t,1,1,0,0,0.07
26788913,Entire home/apt,4,1,1,2,$115.00 ,30,1125,30,30,1125,1125,30,1125,,t,30,60,90,179,2020-10-25,13,2,0,2018-08-03,2020-09-19,97,10,10,10,10,9,9,,f,2,2,0,0,0.48
26790896,Entire home/apt,2,1,,1,$96.00 ,1,1125,1,2,1125,1125,1,1125,,t,30,60,90,270,2020-10-25,6,1,1,2018-07-15,2020-09-26,83,9,9,9,9,9,8,STR-OPLI-19-002641,f,55,52,3,0,0.22
26804835,Entire home/apt,4,1,1,2,$115.00 ,30,1125,30,30,1125,1125,30,1125,,t,30,60,90,179,2020-10-25,21,2,0,2018-07-11,2019-11-11,95,10,10,9,9,10,9,,t,2,2,0,0,0.75
26804995,Entire home/apt,2,1,,1,$101.00 ,2,14,2,2,1125,1125,2,1125,,t,29,59,89,178,2020-10-25,130,29,3,2018-07-21,2020-10-20,99,10,10,10,10,10,10,STR-OPLI-19-002155,t,1,1,0,0,4.71
26808205,Entire home/apt,4,1,2,3,$150.00 ,30,1125,30,30,1125,1125,30,1125,,t,29,59,89,89,2020-10-25,7,0,0,2018-07-16,2018-09-02,100,10,10,10,10,9,10,,t,1,1,0,0,0.25
26815793,Entire home/apt,4,1,1,1,$150.00 ,30,1125,30,30,1125,1125,30,1125,,t,5,9,39,314,2020-10-25,16,1,0,2018-08-07,2020-09-15,100,10,10,10,10,10,10,,f,1,1,0,0,0.59
26845976,Entire home/apt,5,2,2,3,$183.00 ,3,90,2,3,1125,1125,2.8,1125,,t,15,18,27,27,2020-10-25,161,45,1,2018-07-26,2020-10-10,100,10,10,10,10,10,10,STR-OPLI-19-000200,f,1,1,0,0,5.87
26850502,Entire home/apt,2,1,,0,$70.00 ,3,14,3,3,14,14,3,14,,t,11,28,46,108,2020-10-25,27,7,1,2018-07-22,2020-10-18,99,10,10,10,10,10,10,STR-OPLI-19-001386,f,1,1,0,0,0.98
26888506,Entire home/apt,2,1,1,2,$125.00 ,2,14,2,2,1125,1125,2,1125,,t,0,0,0,43,2020-10-25,28,2,0,2018-07-22,2020-08-07,99,10,10,10,10,10,9,STR-OPLI-19-000902,t,1,1,0,0,1.02
26894254,Private room,2,1,1,1,$29.00 ,1,13,1,1,13,13,1,13,,t,26,56,86,86,2020-10-25,131,28,6,2018-07-23,2020-10-21,97,10,10,10,10,10,10,STR-OPLI-19-001697,f,3,0,3,0,4.76
26922783,Entire home/apt,4,1,,2,$81.00 ,1,28,1,2,1125,1125,1,1125,,t,7,10,10,10,2020-10-25,208,75,9,2018-07-18,2020-10-22,99,10,10,10,10,10,10,STR-OPLI-19-003262,f,1,1,0,0,7.51
26957724,Entire home/apt,4,1,2,2,$89.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,0,23,113,2020-10-25,66,12,1,2018-07-22,2020-10-07,98,10,10,10,10,10,10,,t,1,1,0,0,2.39
26958405,Entire home/apt,3,1,1,2,$112.00 ,2,45,2,2,45,1125,2,184,,t,0,11,33,123,2020-10-25,32,15,2,2018-07-22,2020-10-17,100,10,10,10,10,10,10,STR-OPLI-19-002804,t,1,1,0,0,1.16
26961134,Entire home/apt,2,1,1,1,$90.00 ,1,28,1,2,1125,1125,1,1125,,t,25,55,81,332,2020-10-25,117,21,2,2018-07-19,2020-09-29,99,10,10,10,10,10,10,STR-OPLI-19-002076,f,1,1,0,0,4.23
26964476,Entire home/apt,10,1,2,5,$118.00 ,1,365,1,3,365,365,1.7,365,,t,5,28,53,328,2020-10-25,18,9,0,2018-07-26,2020-08-01,86,8,10,9,9,9,8,STR-OPLI-19-003390,t,18,18,0,0,0.66
26996748,Entire home/apt,2,1,1,1,$56.00 ,7,90,7,30,175,1125,11.2,950.3,,t,2,11,41,41,2020-10-25,53,13,1,2018-09-01,2020-09-26,98,10,10,10,10,10,10,STR-OPLI-19-003308,f,1,1,0,0,2.02
27001355,Entire home/apt,4,1,1,1,$81.00 ,5,120,5,14,1125,1125,13.3,1125,,t,12,17,22,22,2020-10-25,64,19,2,2018-07-31,2020-10-05,97,10,10,10,10,10,10,STR-OPLI-19-001645,t,1,1,0,0,2.35
27020058,Entire home/apt,3,1,1,1,$125.00 ,2,1125,2,2,1125,1125,2,1125,,t,20,50,77,352,2020-10-25,49,7,1,2018-07-31,2020-10-04,93,10,10,10,9,10,9,STR-OPLI-19-003424,t,2,2,0,0,1.8
27021510,Entire home/apt,2,1,1,1,$99.00 ,7,30,7,7,30,30,7,30,,t,20,47,77,352,2020-10-25,125,14,0,2018-07-24,2020-09-20,100,10,10,10,10,10,10,STR-OPLI-20-000011,t,1,1,0,0,4.55
27023519,Entire home/apt,2,1,1,1,$130.00 ,1,10,1,2,10,10,1.3,10,,t,28,58,88,177,2020-10-25,45,9,0,2018-08-08,2020-09-20,97,10,10,10,10,10,9,STR-OPLI-19-000674,f,1,1,0,0,1.67
27029203,Private room,4,1,2,3,$76.00 ,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,39,2020-10-25,29,5,0,2018-07-30,2020-07-08,95,10,10,10,10,10,10,STR-OPLI-19-001836,t,1,0,1,0,1.06
27106446,Entire home/apt,4,1,2,2,$179.00 ,14,240,14,14,1125,1125,14,1125,,t,0,0,0,131,2020-10-25,7,0,0,2018-08-12,2019-09-04,86,9,9,10,9,10,8,STR-OPLI-19-002446,f,3,3,0,0,0.26
27107417,Entire home/apt,12,4,6,7,$449.00 ,3,240,3,4,1125,1125,3.6,1125,,t,0,0,0,131,2020-10-25,8,2,0,2019-02-09,2020-07-21,100,10,10,10,10,10,10,STR-OPLI-19-002446,f,3,3,0,0,0.38
27111854,Entire home/apt,2,1,1,1,$125.00 ,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,266,2020-10-25,101,17,0,2018-07-26,2020-07-31,99,10,10,10,10,10,10,19-000503,t,1,1,0,0,3.68
27162280,Entire home/apt,3,1,1,2,$81.00 ,2,30,2,2,1125,1125,2,1125,,t,0,0,0,0,2020-10-25,141,42,7,2018-08-03,2020-10-24,100,10,10,10,10,10,10,STR-OPLI-19-000715,t,1,1,0,0,5.19
27208473,Entire home/apt,6,1,1,3,$110.00 ,1,30,1,2,1125,1125,1,1125,,t,6,26,29,106,2020-10-25,189,56,1,2018-07-27,2020-09-29,97,10,10,10,10,10,9,STR-OPLI-19-002996,t,3,3,0,0,6.9
27231823,Entire home/apt,4,3.5,2,2,$164.00 ,4,1125,4,4,1125,1125,4,1125,,t,0,0,0,0,2020-10-25,4,0,0,2019-07-02,2019-09-05,100,10,10,10,10,10,10,STR-OPLI-19-000046,f,1,1,0,0,0.25
27233427,Private room,2,1,1,1,$54.00 ,30,365,30,30,1125,1125,30,1125,,t,0,0,7,282,2020-10-25,52,9,0,2018-09-07,2020-03-14,95,10,10,10,10,10,10,604494726,t,1,0,1,0,2
27253521,Entire home/apt,2,1,1,1,$129.00 ,30,1125,30,30,1125,1125,30,1125,,t,2,32,62,337,2020-10-25,4,0,0,2018-08-08,2018-08-27,80,10,9,9,8,8,7,,f,1,1,0,0,0.15
27265141,Entire home/apt,3,1,1,2,$88.00 ,3,90,3,3,1125,1125,3,1125,,t,0,0,22,22,2020-10-25,61,15,0,2018-08-17,2020-04-04,99,10,10,10,10,10,10,STR-OPLI-19-001309,f,1,1,0,0,2.28
27287563,Entire home/apt,6,2.5,3,3,$200.00 ,1,90,1,2,90,90,1,90,,t,23,53,83,83,2020-10-25,33,1,0,2018-08-26,2019-12-27,100,10,10,10,10,10,10,STR-OPLI-19-003037,f,1,1,0,0,1.25
27287682,Entire home/apt,2,1,1,1,$71.00 ,30,1125,30,30,1125,1125,30,1125,,t,0,29,59,334,2020-10-25,64,25,1,2018-08-04,2020-10-01,98,10,10,10,10,10,9,,t,3,3,0,0,2.36
27311466,Entire home/apt,2,1,,1,$99.00 ,1,1125,1,2,1125,1125,1,1125,,t,4,15,39,39,2020-10-25,82,25,2,2018-08-11,2020-10-09,99,10,10,10,10,10,9,19-000078,t,1,1,0,0,3.05
27316005,Entire home/apt,4,1,1,1,$349.00 ,30,45,30,30,45,45,30,45,,t,23,32,60,335,2020-10-25,18,0,0,2018-08-05,2019-07-28,98,10,10,10,10,10,9,,f,1,1,0,0,0.66
27316077,Entire home/apt,5,1,2,2,$110.00 ,3,1125,3,3,1125,1125,3,1125,,t,0,0,22,112,2020-10-25,14,4,2,2019-06-30,2020-10-17,100,10,10,10,10,10,10,STR-OPLI-19-002073,t,3,1,2,0,0.87
27328475,Entire home/apt,2,1,1,1,$75.00 ,30,180,30,30,180,180,30,180,,t,0,0,24,208,2020-10-25,12,2,0,2018-08-10,2020-09-02,100,10,10,10,10,10,10,,f,1,1,0,0,0.45
27334813,Entire home/apt,8,3,2,2,$250.00 ,2,365,2,2,1125,1125,2,1125,,t,0,0,0,194,2020-10-25,83,17,0,2018-09-01,2020-07-13,99,10,10,10,10,10,10,STR-OPLI-19-001340,t,1,1,0,0,3.17
27342729,Entire home/apt,2,1,1,1,$99.00 ,1,29,1,2,1125,1125,1,1125,,t,20,50,80,170,2020-10-25,98,21,0,2018-09-29,2020-09-07,97,10,10,10,10,10,9,STR-OPLI-19-000706,f,1,1,0,0,3.88
27344789,Entire home/apt,2,1,1,1,$157.00 ,2,1125,2,2,1125,1125,2,1125,,t,8,8,8,8,2020-10-25,8,2,1,2018-08-26,2020-09-30,98,10,10,10,10,10,9,STR-OPLI-19-001547,t,30,30,0,0,0.3
27344879,Entire home/apt,2,1,1,1,$114.00 ,2,1125,2,2,1125,1125,2,1125,,t,11,11,11,11,2020-10-25,14,9,0,2018-08-31,2020-09-08,93,9,9,9,9,9,9,STR-OPLI-19-001547,f,30,30,0,0,0.53
27345189,Entire home/apt,2,1,1,1,$146.00 ,2,1125,2,2,1125,1125,2,1125,,t,5,35,43,43,2020-10-25,5,3,0,2018-08-24,2020-07-04,80,8,8,8,8,8,8,STR-OPLI-19-001547,f,30,30,0,0,0.19
27345565,Entire home/apt,2,1,1,1,$132.00 ,2,1125,2,2,1125,1125,2,1125,,t,6,6,6,6,2020-10-25,8,4,0,2018-09-12,2020-08-29,98,9,10,10,10,10,9,STR-OPLI-19-001547,t,30,30,0,0,0.31
27345980,Entire home/apt,2,1,1,1,$146.00 ,2,1125,2,2,1125,1125,2,1125,,t,6,6,6,6,2020-10-25,1,1,0,2019-12-27,2019-12-27,100,10,10,10,10,10,10,STR-OPLI-19-001547,t,30,30,0,0,0.1
27368377,Entire home/apt,2,1,1,1,$74.00 ,1,90,1,2,1125,1125,1,1125,,t,16,22,27,265,2020-10-25,153,63,5,2018-08-16,2020-10-18,96,10,10,10,10,10,10,STR-OPLI-19-000600,t,1,1,0,0,5.72
27369320,Entire home/apt,3,1,,2,$56.00 ,1,1125,1,21,1125,1125,3.3,1125,,t,24,54,84,180,2020-10-25,181,54,2,2018-08-12,2020-10-04,96,10,10,10,10,10,9,19-000940,f,13,13,0,0,6.74
27431875,Entire home/apt,5,1.5,2,3,$118.00 ,2,1125,2,2,1125,1125,2,1125,,t,0,12,42,132,2020-10-25,27,9,1,2018-09-30,2020-10-17,97,10,10,10,10,10,10,STR-OPLI-20-000902,f,2,2,0,0,1.07
27434633,Entire home/apt,4,1,1,3,$74.00 ,1,1125,1,7,1125,1125,2,1125,,t,26,56,86,95,2020-10-25,196,71,6,2018-08-26,2020-10-18,96,10,10,10,10,10,10,19-000940,f,13,13,0,0,7.42
27448176,Private room,2,1,1,1,$48.00 ,30,90,30,30,90,90,30,90,,t,24,54,84,264,2020-10-25,20,0,0,2019-04-01,2019-08-18,99,10,10,10,10,10,10,,f,2,0,2,0,1.05
27464173,Entire home/apt,6,1,2,3,$135.00 ,5,1125,5,25,1125,1125,5.3,1125,,t,0,0,0,0,2020-10-25,96,15,0,2018-08-11,2020-03-19,98,10,10,10,10,10,10,STR-OPLI-19-002742,f,1,1,0,0,3.57
27470230,Entire home/apt,3,1,1,1,$92.00 ,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,70,2020-10-25,57,19,4,2019-03-25,2020-10-23,99,10,10,10,10,10,10,STR-OPLI-19-001856,t,1,1,0,0,2.94
27483264,Entire home/apt,5,1,2,2,$175.00 ,1,1125,1,2,1125,1125,1.3,1125,,t,21,42,72,347,2020-10-25,46,10,0,2018-08-13,2020-08-23,98,10,10,10,10,10,10,STR-OPLI-19-003312,t,1,1,0,0,1.71
27485425,Entire home/apt,4,1,2,2,$122.00 ,1,1125,1,2,1125,1125,1,1125,,t,1,26,56,331,2020-10-25,126,30,7,2018-08-06,2020-10-17,96,10,10,10,10,10,10,STR-OPLI-19-000727,f,1,1,0,0,4.66
27489843,Entire home/apt,4,1,,2,$76.00 ,2,60,2,2,1125,1125,2,1125,,t,19,49,78,78,2020-10-25,123,39,1,2018-08-24,2020-10-05,98,10,10,10,10,10,9,STR-OPLI-19-001604,t,2,2,0,0,4.65
27492345,Entire home/apt,3,1,1,1,$105.00 ,30,180,30,30,180,180,30,180,,t,30,60,90,179,2020-10-25,2,0,0,2018-12-22,2018-12-31,100,10,10,10,10,10,10,,f,1,1,0,0,0.09
27496043,Entire home/apt,2,1,1,1,$125.00 ,5,1125,5,5,1125,1125,5,1125,,t,4,11,30,111,2020-10-25,63,26,3,2018-09-01,2020-10-20,100,10,10,10,10,9,10,STR-OPLI-19-000622,t,2,2,0,0,2.4
27547511,Entire home/apt,4,1,2,2,$170.00 ,30,30,30,30,1125,1125,30,1125,,t,5,35,65,163,2020-10-25,27,1,1,2018-08-11,2020-10-01,99,10,10,10,10,10,10,,t,1,1,0,0,1
27602783,Private room,2,1,1,1,$62.00 ,1,90,1,1,1125,1125,1,1125,,t,0,0,0,177,2020-10-25,7,3,0,2018-09-15,2019-12-23,100,10,10,9,10,10,10,STR-OPLI-19-003146,f,3,1,2,0,0.27
27607985,Entire home/apt,2,1,1,1,$100.00 ,1,99,1,2,1125,1125,1.3,1125,,t,0,0,0,0,2020-10-25,85,27,2,2018-11-25,2020-10-19,97,10,10,10,10,10,10,STR-OPLI-19-000501,f,1,1,0,0,3.64
27608157,Entire home/apt,4,1,,3,$63.00 ,1,1125,1,7,1125,1125,1.2,1125,,t,0,23,53,62,2020-10-25,182,59,4,2018-09-24,2020-10-18,96,10,10,10,10,10,9,19-000940,f,13,13,0,0,7.16
27633718,Entire home/apt,4,1,1,2,$63.00 ,3,29,2,3,1125,1125,3,1125,,t,8,21,43,141,2020-10-25,87,53,4,2018-08-30,2020-10-22,96,10,10,10,10,10,10,STR-OPLI-19-000786,f,2,2,0,0,3.31
27639215,Private room,2,1,1,1,$50.00 ,1,7,1,1,1125,1125,1,1125,,t,12,29,59,149,2020-10-25,135,29,2,2018-09-01,2020-10-17,97,10,10,10,10,10,10,19-000643,t,1,0,1,0,5.15
27640212,Entire home/apt,10,2,3,4,$238.00 ,1,1125,1,2,1125,1125,1,1125,,t,7,28,50,50,2020-10-25,8,6,0,2019-02-03,2020-08-16,93,10,10,10,10,10,9,STR-OPLI-19-000481,f,2,2,0,0,0.38
27661233,Private room,1,3,1,1,$33.00 ,30,180,30,30,1125,1125,30,1125,,t,0,0,0,0,2020-10-25,4,1,0,2018-12-02,2020-07-24,75,7,6,9,9,10,7,,t,10,3,7,0,0.17
27678040,Private room,2,1,,1,$57.00 ,1,45,1,1,1125,1125,1,1125,,t,23,53,82,82,2020-10-25,118,26,1,2018-09-02,2020-10-04,98,10,10,10,10,9,10,STR-OPLI-19-002278,f,1,0,1,0,4.51
27680098,Private room,1,3,1,1,$25.00 ,30,60,30,30,60,60,30,60,,t,28,58,88,88,2020-10-25,1,1,0,2020-06-30,2020-06-30,100,10,10,10,10,10,10,,f,7,0,7,0,0.25
27682114,Entire home/apt,2,1,1,1,$144.00 ,3,28,3,3,28,28,3,28,,t,26,56,82,172,2020-10-25,18,1,0,2018-08-17,2020-09-07,94,10,10,10,10,10,9,STR-OPLI-20-000480,f,1,1,0,0,0.67
27704338,Entire home/apt,4,1,2,3,$150.00 ,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,53,2020-10-25,26,1,0,2018-08-25,2019-12-01,95,10,10,10,10,10,10,STR-OPLI-19-003207,t,1,1,0,0,0.98
27705446,Entire home/apt,2,1,1,1,$61.00 ,2,30,2,2,30,30,2,30,,t,2,28,58,333,2020-10-25,139,42,3,2018-08-18,2020-10-10,98,10,10,10,10,10,10,STR-OPLI-19-001498,t,2,2,0,0,5.21
27706992,Entire home/apt,2,1,1,1,$161.00 ,2,10,2,2,10,10,2,10,,t,16,46,76,348,2020-10-25,82,29,2,2018-09-26,2020-10-20,100,10,10,10,10,10,9,STR-OPLI-19-001748,f,3,3,0,0,3.23
27761603,Entire home/apt,4,1,2,2,$89.00 ,4,72,4,4,72,72,4,72,,t,0,0,22,22,2020-10-25,8,8,0,2019-12-29,2020-03-17,100,10,10,10,10,10,10,STR-OPLI-19-002156,f,1,1,0,0,0.79
27804969,Entire home/apt,6,2,3,4,$243.00 ,2,30,2,2,1125,1125,2,1125,,t,0,0,0,3,2020-10-25,48,6,0,2018-09-16,2019-12-28,100,10,10,10,10,10,10,19-000821,f,2,2,0,0,1.87
27805238,Entire home/apt,3,1,,2,$136.00 ,2,30,2,2,1125,1125,2,1125,,t,0,0,0,22,2020-10-25,38,9,0,2018-09-16,2020-03-17,98,10,10,10,10,10,10,19-000821,f,2,2,0,0,1.48
27807081,Entire home/apt,10,2,3,5,$279.00 ,1,365,1,3,365,365,1.7,365,,t,3,29,59,333,2020-10-25,5,2,0,2018-11-16,2020-08-23,96,10,9,10,10,10,10,STR-OPLI-19-002714,t,18,18,0,0,0.21
27809636,Entire home/apt,2,1,,1,$97.00 ,30,90,30,30,1125,1125,30,1125,,t,1,24,54,329,2020-10-25,72,8,0,2018-08-31,2020-08-24,97,10,10,9,10,10,10,STR-OPLI-19-000245,f,1,1,0,0,2.74
27820717,Private room,2,1.5,1,1,$35.00 ,30,180,30,30,180,180,30,180,,t,30,60,68,214,2020-10-25,29,0,0,2018-08-27,2019-09-01,96,10,9,10,10,9,10,STR-OPLI-19-000353,f,4,0,4,0,1.1
